1,0.198607,0.038493
2,0.302850,0.032467
3,0.433926,0.044496
4,0.547581,0.050737
5,0.655413,0.050604
6,0.769984,0.050440
7,0.882912,0.050568
8,1.002546,0.050397
9,1.200717,0.056575
10,1.457313,0.062537
11,1.636796,0.074491
12,1.600976,0.075169
13,1.912159,0.104413
14,1.894172,0.110424
15,2.103557,0.117034
16,2.121534,0.122391
17,2.211418,0.128308
18,2.528462,0.123009
19,2.522472,0.128349
20,2.797659,0.128380
21,2.689976,0.123008
22,2.582325,0.146351
23,2.761753,0.134364
24,3.048955,0.123004
25,3.426272,0.146308
26,3.749406,0.140338
27,3.750013,0.128367
28,3.743404,0.152299
29,3.505002,0.164231
30,4.138293,0.158299
31,4.204261,0.188224
32,5.018390,0.188227
33,4.174190,0.230107
34,4.701361,0.230106
35,5.741865,0.200172
36,5.759693,0.206762
37,5.628133,0.248035
38,5.556397,0.254022
39,6.657909,0.242012
40,7.028086,0.224104
41,6.346838,0.254012
42,6.770949,0.260046
43,7.770669,0.230132
44,7.710347,0.271896
45,7.602618,0.286325
46,7.440998,0.296062
47,9.038330,0.283950
48,9.392142,0.307904
49,8.003476,0.283943
50,7.998358,0.235935
