1,0.088490,1.572535
2,0.163776,0.840564
3,0.170370,0.827842
4,0.177853,0.778342
5,0.208761,0.975331
6,0.233742,1.154430
7,0.246355,2.231380
8,0.271921,1.529311
9,0.296924,1.713901
10,0.268715,2.876922
11,0.357264,2.081833
12,0.343503,3.288715
13,0.340843,2.632815
14,0.343777,2.654018
15,0.424945,2.832080
16,0.414107,3.004510
17,0.487260,3.210962
18,0.496479,4.141754
19,0.566459,4.253441
20,0.634724,3.894834
21,0.585533,3.939559
22,0.552716,4.679450
23,0.627727,5.282781
24,0.593964,4.490543
25,0.600857,4.902438
26,0.674266,5.739793
27,0.735548,6.128216
28,0.850645,5.521249
29,0.673180,6.100367
30,0.782290,6.219050
31,0.723529,6.272093
32,0.928837,6.325847
33,0.905456,6.219941
34,0.902768,6.661145
35,0.791195,7.271312
36,0.785912,7.217308
37,0.806542,8.135533
38,0.868491,8.020170
39,0.983713,8.204301
40,0.866217,7.902587
41,1.161129,9.100546
42,0.855741,9.142219
43,1.143600,8.432708
44,0.980990,8.523803
45,1.043177,9.627686
46,1.077529,9.137809
47,1.041055,9.270727
48,1.039004,9.620377
49,0.989003,9.937140
50,0.989811,11.159812
