1,0.191897,0.035303
2,0.305503,0.041417
3,0.431399,0.047402
4,0.533829,0.047374
5,0.659704,0.047385
6,0.772958,0.053385
7,0.886885,0.060009
8,1.006770,0.047278
9,1.138459,0.065369
10,1.438045,0.071348
11,1.510541,0.071347
12,1.563978,0.071223
13,1.881397,0.071351
14,1.882115,0.077363
15,1.995293,0.083350
16,2.031297,0.089277
17,2.205636,0.085287
18,2.546534,0.095336
19,2.444705,0.101342
20,2.522591,0.101938
21,2.486642,0.107309
22,2.594501,0.095299
23,2.810328,0.095945
24,3.163644,0.107311
25,3.817051,0.137266
26,3.524525,0.155207
27,3.505835,0.143246
28,3.500417,0.155205
29,3.493461,0.155227
30,4.176741,0.167192
31,4.051596,0.167354
32,4.416312,0.185130
33,4.111375,0.227137
34,5.428890,0.203188
35,5.393608,0.209183
36,5.171291,0.227477
37,5.201192,0.227922
38,6.418171,0.227072
39,6.579197,0.209168
40,6.268442,0.250908
41,6.153885,0.269081
42,7.190996,0.257050
43,7.981091,0.287073
44,6.837556,0.269089
45,7.525755,0.281081
46,8.514438,0.257730
47,8.807981,0.263097
48,7.843399,0.293058
49,7.993688,0.293071
50,10.479712,0.233174
