1,0.048832,0.803713
2,0.436617,0.663800
3,0.552462,0.595606
4,0.679960,1.962955
5,0.816687,1.682094
6,0.996153,2.104544
7,1.070351,2.019372
8,1.227338,2.101220
9,1.404063,2.458162
10,1.495751,1.893265
11,1.653228,2.073085
12,1.761550,2.422017
13,1.903346,3.216946
14,2.025079,3.701704
15,2.164059,2.912205
16,2.365750,3.037309
17,2.474771,3.210894
18,2.570795,4.277172
19,2.684330,3.557003
20,3.075171,4.692011
21,3.301196,3.938243
22,3.382896,4.122663
23,3.199620,4.318717
24,3.349852,4.692873
25,3.419146,5.918081
26,3.836543,5.555485
27,3.761016,5.055991
28,4.099474,5.249977
29,4.402075,6.421769
30,4.153720,6.873237
31,4.294559,6.714199
32,4.442336,6.333928
33,4.522619,6.425932
34,5.215801,6.561268
35,4.834242,6.923666
36,5.371169,7.159632
37,5.458196,7.491887
38,5.635690,7.512217
39,5.681224,8.407624
40,6.781304,7.930421
41,6.281293,8.376613
42,6.280066,8.269439
43,6.457039,8.584248
44,6.742504,8.517520
45,6.617429,9.270526
46,8.344059,9.621532
47,6.657723,10.282664
48,7.122232,10.011618
49,7.118513,11.149904
50,6.860846,10.071019
