1,0.292455,0.349925,0.024683
2,0.158343,0.588022,0.041912
3,0.594475,0.815719,0.047962
4,0.951678,1.121261,0.048034
5,0.321607,1.481072,0.072622
6,0.355810,1.727008,0.053939
7,0.360987,1.714860,0.096007
8,0.356778,2.080456,0.060037
9,0.466858,2.722461,0.066009
10,0.540703,2.655792,0.101958
11,3.324770,2.865555,0.072008
12,3.810788,3.771564,0.072090
13,4.213297,3.783678,0.078045
14,4.042516,4.304440,0.084678
15,0.969124,4.004714,0.084038
16,2.533103,3.818941,0.084040
17,0.956372,5.000351,0.090021
18,2.972425,5.131488,0.096019
19,4.010571,4.244475,0.084676
20,5.020438,4.897789,0.108032
21,1.299565,3.867020,0.096038
22,6.180931,4.598953,0.108016
23,1.143179,4.154604,0.143979
24,6.689381,5.335934,0.143961
25,7.523222,6.168387,0.143934
26,8.146475,6.112001,0.149976
27,8.658705,6.941495,0.155948
28,7.651788,7.098017,0.120001
29,1.540730,6.719797,0.167927
30,9.949555,6.911597,0.170177
31,6.101514,7.552926,0.125986
32,6.004029,7.474851,0.155988
33,6.783093,8.045015,0.161951
34,11.506997,9.488566,0.161964
35,9.774680,9.285510,0.173965
36,3.231989,8.481995,0.215939
37,3.137951,9.033984,0.209927
38,1.870542,8.793731,0.179963
39,8.837640,9.614784,0.174594
40,7.623607,10.927184,0.191927
41,12.546528,11.394704,0.305815
42,8.107531,7.104109,0.233846
43,7.602380,8.482217,0.203956
44,11.972414,11.203566,0.209928
45,16.462183,10.429966,0.209957
46,15.688849,10.496445,0.221937
47,9.410757,12.851431,0.227858
48,9.811753,13.475426,0.227920
49,11.096102,11.281003,0.263847
50,13.059253,11.761170,0.233909
