1236,0.336588,0.480338
1237,0.331220,0.468419
1238,0.336438,0.468430
1239,0.324611,0.468440
1240,0.337167,0.468416
1241,0.330582,0.456438
1242,0.336560,0.474380
1243,0.337194,0.474425
1244,0.342576,0.468374
1245,0.336521,0.468383
1246,0.330586,0.469022
1247,0.342603,0.468460
1248,0.342541,0.480365
1249,0.336604,0.469018
1250,0.342453,0.474400
1251,0.336557,0.474374
1252,0.342572,0.475062
1253,0.336546,0.474380
1254,0.336604,0.468375
1255,0.336582,0.462368
1256,0.343171,0.468374
1257,0.330512,0.480361
1258,0.342544,0.552330
1259,0.343196,0.480358
1260,0.354523,0.486401
1261,0.342487,0.468363
1262,0.343190,0.468410
1263,0.516315,0.474366
1264,0.342600,0.546404
1265,0.348457,0.475010
1266,0.336656,0.468380
1267,0.342563,0.474413
1268,0.348552,0.481020
1269,0.342489,0.474382
1270,0.342630,0.690164
1271,0.342602,0.486937
1272,0.354553,0.480390
1273,0.360679,0.480403
1274,0.348516,0.474997
1275,0.342605,0.492522
1276,0.348582,0.528358
1277,0.348578,0.484682
1278,0.342605,0.474353
1279,0.959855,0.474393
1280,0.349161,0.492358
1281,0.354559,0.474442
1282,0.498340,0.480331
1283,0.355212,0.498336
1284,0.360531,0.486406
1285,0.354540,0.480355
1286,0.354520,0.474982
1287,0.354699,0.486354
1288,0.354528,0.498356
1289,0.348606,0.486928
1290,0.360553,0.492352
1291,0.348576,0.480427
1292,0.354622,0.486415
1293,0.348533,0.481030
1294,0.360540,0.492377
1295,0.360524,0.492392
1296,0.360502,0.487017
1297,0.354482,0.486440
1298,0.354553,0.492398
1299,0.330614,0.493041
1300,0.827955,0.504314
1301,0.330551,0.474395
1302,0.330570,0.487016
1303,0.312598,0.486365
1304,0.324632,0.480428
1305,0.330592,0.492959
1306,0.318629,0.498328
1307,0.330565,0.492351
1308,0.348565,0.498424
1309,0.313189,0.486340
1310,0.324615,0.498429
1311,0.342491,0.486402
1312,0.325193,0.498343
1313,0.324616,0.498313
1314,0.336558,0.486376
1315,0.337114,0.492404
1316,0.324627,0.510286
1317,0.324602,0.492358
1318,0.331321,0.546308
1319,0.336561,0.492345
1320,0.318604,0.504356
1321,0.318642,0.505009
1322,0.330645,0.486318
1323,0.336526,0.492400
1324,0.342578,0.576857
1325,0.330595,0.492356
1326,0.312607,0.504324
1327,0.348595,0.511012
1328,0.330566,0.504344
1329,0.336523,0.504350
1330,0.342577,0.606888
1331,0.324589,0.498389
1332,0.330486,0.510400
1333,0.330605,0.504308
1334,0.331215,0.492387
1335,0.324584,0.504325
1336,0.336590,0.504325
1337,0.331215,0.510341
1338,0.330608,0.510396
1339,0.324563,0.516322
1340,0.331162,0.504355
1341,0.318586,0.504352
1342,0.330584,0.510318
1343,0.330585,0.504965
1344,0.342632,0.510371
1345,0.330599,0.516324
1346,0.330607,0.504942
1347,0.324581,0.504355
1348,0.330573,0.516333
1349,0.342514,0.504979
1350,0.342644,0.510362
1351,0.318605,0.504329
1352,0.318634,0.510992
1353,0.324587,0.498365
1354,0.312574,0.504338
1355,0.342589,0.517006
1356,0.336609,0.504357
1357,0.324543,0.510321
1358,0.324599,0.510374
1359,0.325211,0.510287
1360,0.342597,0.516299
1361,0.330668,0.504388
1362,0.343185,0.516360
1363,0.342556,0.516298
1364,0.336575,0.516339
1365,0.373184,0.522325
1366,0.372516,0.522337
1367,0.366567,0.522384
1368,0.552888,0.534315
1369,0.366564,0.522290
1370,0.372604,0.522297
1371,0.372501,0.522953
1372,0.378518,0.522407
1373,0.372556,0.612274
1374,0.366516,0.510926
1375,0.360513,0.522333
1376,0.366526,0.522313
1377,0.360565,0.516990
1378,0.372564,0.516377
1379,0.372547,0.516312
1380,0.372507,0.534933
1381,0.360536,0.504332
1382,0.360559,0.516300
1383,0.486411,0.516336
1384,0.373192,0.522418
1385,0.366559,0.510409
1386,0.360541,0.498341
1387,0.361196,0.516326
1388,0.360531,0.504367
1389,0.354518,0.510348
1390,0.361254,0.504407
1391,0.360509,0.510335
1392,0.366518,0.522327
1393,0.373129,0.522356
1394,0.366523,0.594212
1395,0.372544,0.516395
1396,0.373134,0.528416
1397,0.366543,0.516282
1398,0.372574,0.510303
1399,0.366515,0.510963
1400,0.366550,0.522289
1401,0.366637,0.522335
1402,0.366578,0.516946
1403,0.360558,0.516332
1404,0.372512,0.522326
1405,0.366575,0.528916
1406,0.366528,0.522310
1407,0.366611,0.510381
1408,0.372500,0.510998
1409,0.366528,0.528306
1410,0.366551,0.522343
1411,0.372538,0.522305
1412,0.385115,0.528353
1413,0.372519,0.522389
1414,0.378460,0.522372
1415,0.379162,0.546348
1416,0.378509,0.522359
1417,0.342538,0.528332
1418,0.325209,0.528358
1419,0.330608,0.522304
1420,0.330613,0.534311
1421,0.331159,0.522305
1422,0.336572,0.534411
1423,0.342573,0.618210
1424,0.349243,0.528356
1425,0.348591,0.522330
1426,0.342568,0.516294
1427,0.342547,0.522938
1428,0.348564,0.522328
1429,0.342561,0.666215
1430,0.336654,0.528928
1431,0.348611,0.522360
1432,0.342549,0.540317
1433,0.348586,0.516929
1434,0.342579,0.534328
1435,0.330591,0.540331
1436,0.360528,0.528952
1437,0.330599,0.534334
1438,0.336539,0.534304
1439,0.348561,0.522340
1440,0.355169,0.540301
1441,0.348593,0.534345
1442,0.342556,0.522279
1443,0.331209,0.528333
1444,0.330532,0.528317
1445,0.348591,0.534272
1446,0.343215,0.540287
1447,0.348614,0.528369
1448,0.330612,0.552391
1449,0.349096,0.540334
1450,0.342561,0.528299
1451,0.336533,0.534316
1452,0.336584,0.547002
1453,0.330544,0.546297
1454,0.366564,0.540270
1455,0.348561,0.528950
1456,0.342572,0.546309
1457,0.360530,0.534333
1458,0.360572,0.534939
1459,0.366577,0.528333
1460,0.342553,0.558261
1461,0.342606,0.528911
1462,0.348527,0.528333
1463,0.336569,0.540307
1464,0.348626,0.540942
1465,0.414521,0.540290
1466,0.336585,0.540318
1467,0.342575,0.540276
1468,0.367099,0.534336
1469,0.342554,0.540343
1470,0.342583,0.540382
1471,0.355148,0.540312
1472,0.354509,0.540324
1473,0.330591,0.540260
1474,0.337206,0.552359
1475,0.408506,0.552333
1476,0.348561,0.582258
1477,0.348494,0.540934
1478,0.342579,0.540304
1479,0.342567,0.546297
1480,0.366504,0.564896
1481,0.342595,0.546378
1482,0.348536,0.540299
1483,0.330616,0.546932
1484,0.348539,0.552295
1485,0.354566,0.552292
1486,0.342553,0.546939
1487,0.348554,0.546404
1488,0.294594,0.546337
1489,0.342554,0.546892
1490,0.342603,0.558262
1491,0.354559,0.546307
1492,0.354543,0.564323
1493,0.367200,0.546277
1494,0.420477,0.546324
1495,0.354462,0.546301
1496,0.361183,0.546331
1497,0.342559,0.540289
1498,0.348556,0.552368
1499,0.343147,0.612235
1500,0.354541,0.552294
